Season Week,Team,Conference,Conference Indicator,Division,Division Indicator,Date,W
1,ATL,Eastern,0,Southeast,2,2021-10-21,1
1,ORL,Eastern,0,Southeast,2,2021-10-22,0
1,ORL,Eastern,0,Southeast,2,2021-10-20,0
1,OKC,Western,1,Northwest,3,2021-10-24,0
1,OKC,Western,1,Northwest,3,2021-10-22,0
1,OKC,Western,1,Northwest,3,2021-10-20,0
1,NYK,Eastern,0,Atlantic,0,2021-10-24,2
1,NYK,Eastern,0,Atlantic,0,2021-10-22,2
1,ORL,Eastern,0,Southeast,2,2021-10-24,1
1,NYK,Eastern,0,Atlantic,0,2021-10-20,1
1,NOP,Western,1,Southwest,5,2021-10-22,0
1,NOP,Western,1,Southwest,5,2021-10-20,0
1,MIN,Western,1,Northwest,3,2021-10-23,2
1,MIN,Western,1,Northwest,3,2021-10-20,1
1,MIL,Eastern,0,Central,1,2021-10-23,2
1,MIL,Eastern,0,Central,1,2021-10-21,1
1,MIL,Eastern,0,Central,1,2021-10-19,1
1,NOP,Western,1,Southwest,5,2021-10-23,0
1,PHI,Eastern,0,Atlantic,0,2021-10-20,1
1,PHI,Eastern,0,Atlantic,0,2021-10-22,1
1,PHI,Eastern,0,Atlantic,0,2021-10-24,2
1,WAS,Eastern,0,Southeast,2,2021-10-22,2
1,WAS,Eastern,0,Southeast,2,2021-10-20,1
1,UTA,Western,1,Northwest,3,2021-10-22,2
1,UTA,Western,1,Northwest,3,2021-10-20,1
1,TOR,Eastern,0,Atlantic,0,2021-10-23,1
1,TOR,Eastern,0,Atlantic,0,2021-10-22,1
1,TOR,Eastern,0,Atlantic,0,2021-10-20,0
1,SAS,Western,1,Southwest,5,2021-10-23,1
1,SAS,Western,1,Southwest,5,2021-10-22,1
1,SAS,Western,1,Southwest,5,2021-10-20,1
1,SAC,Western,1,Pacific,4,2021-10-24,1
1,SAC,Western,1,Pacific,4,2021-10-22,1
1,SAC,Western,1,Pacific,4,2021-10-20,1
1,POR,Western,1,Northwest,3,2021-10-23,1
1,PHX,Western,1,Pacific,4,2021-10-23,1
1,PHX,Western,1,Pacific,4,2021-10-22,1
1,PHX,Western,1,Pacific,4,2021-10-20,0
1,MIA,Eastern,0,Southeast,2,2021-10-23,1
1,MIA,Eastern,0,Southeast,2,2021-10-21,1
1,POR,Western,1,Northwest,3,2021-10-20,0
1,MEM,Western,1,Southwest,5,2021-10-23,2
1,CLE,Eastern,0,Central,1,2021-10-23,1
1,CLE,Eastern,0,Central,1,2021-10-22,0
1,CLE,Eastern,0,Central,1,2021-10-20,0
1,CHI,Eastern,0,Central,1,2021-10-23,3
1,CHI,Eastern,0,Central,1,2021-10-22,2
1,CHI,Eastern,0,Central,1,2021-10-20,1
1,CHA,Eastern,0,Southeast,2,2021-10-24,3
1,DAL,Western,1,Southwest,5,2021-10-21,0
1,CHA,Eastern,0,Southeast,2,2021-10-22,2
1,BOS,Eastern,0,Atlantic,0,2021-10-22,0
1,BOS,Eastern,0,Atlantic,0,2021-10-20,0
1,BKN,Eastern,0,Atlantic,0,2021-10-24,1
1,BKN,Eastern,0,Atlantic,0,2021-10-22,1
1,BKN,Eastern,0,Atlantic,0,2021-10-19,0
1,ATL,Eastern,0,Southeast,2,2021-10-23,1
1,MEM,Western,1,Southwest,5,2021-10-24,2
1,BOS,Eastern,0,Atlantic,0,2021-10-24,1
1,DAL,Western,1,Southwest,5,2021-10-23,1
1,CHA,Eastern,0,Southeast,2,2021-10-20,1
1,DEN,Western,1,Northwest,3,2021-10-22,2
1,MEM,Western,1,Southwest,5,2021-10-20,1
1,DEN,Western,1,Northwest,3,2021-10-20,1
1,LAL,Western,1,Pacific,4,2021-10-24,1
1,LAL,Western,1,Pacific,4,2021-10-22,0
1,LAL,Western,1,Pacific,4,2021-10-19,0
1,LAC,Western,1,Pacific,4,2021-10-23,0
1,IND,Eastern,0,Central,1,2021-10-23,1
1,IND,Eastern,0,Central,1,2021-10-22,0
1,IND,Eastern,0,Central,1,2021-10-20,0
1,LAC,Western,1,Pacific,4,2021-10-21,0
1,HOU,Western,1,Southwest,5,2021-10-22,1
1,HOU,Western,1,Southwest,5,2021-10-20,0
1,GSW,Western,1,Pacific,4,2021-10-24,3
1,GSW,Western,1,Pacific,4,2021-10-21,2
1,GSW,Western,1,Pacific,4,2021-10-19,1
1,DET,Eastern,0,Central,1,2021-10-20,0
1,HOU,Western,1,Southwest,5,2021-10-24,1
1,DET,Eastern,0,Central,1,2021-10-23,0
2,ORL,Eastern,0,Southeast,2,2021-10-27,1
2,NYK,Eastern,0,Atlantic,0,2021-10-26,3
2,NYK,Eastern,0,Atlantic,0,2021-10-28,4
2,NYK,Eastern,0,Atlantic,0,2021-10-30,5
2,OKC,Western,1,Northwest,3,2021-10-30,1
2,OKC,Western,1,Northwest,3,2021-10-27,1
2,ORL,Eastern,0,Southeast,2,2021-10-25,1
2,ORL,Eastern,0,Southeast,2,2021-10-29,1
2,NOP,Western,1,Southwest,5,2021-10-30,1
2,OKC,Western,1,Northwest,3,2021-10-26,0
2,NOP,Western,1,Southwest,5,2021-10-29,1
2,MIL,Eastern,0,Central,1,2021-10-25,3
2,NOP,Western,1,Southwest,5,2021-10-25,1
2,MIN,Western,1,Northwest,3,2021-10-30,3
2,MIN,Western,1,Northwest,3,2021-10-27,3
2,MIN,Western,1,Northwest,3,2021-10-25,2
2,MIL,Eastern,0,Central,1,2021-10-31,3
2,MIL,Eastern,0,Central,1,2021-10-30,3
2,MIL,Eastern,0,Central,1,2021-10-27,3
2,MIA,Eastern,0,Southeast,2,2021-10-30,5
2,MIA,Eastern,0,Southeast,2,2021-10-29,4
2,ORL,Eastern,0,Southeast,2,2021-10-30,1
2,MIA,Eastern,0,Southeast,2,2021-10-27,3
2,NOP,Western,1,Southwest,5,2021-10-27,1
2,PHI,Eastern,0,Atlantic,0,2021-10-26,2
2,UTA,Western,1,Northwest,3,2021-10-28,4
2,PHI,Eastern,0,Atlantic,0,2021-10-30,4
2,MIA,Eastern,0,Southeast,2,2021-10-25,2
2,WAS,Eastern,0,Southeast,2,2021-10-30,5
2,WAS,Eastern,0,Southeast,2,2021-10-28,4
2,WAS,Eastern,0,Southeast,2,2021-10-27,3
2,WAS,Eastern,0,Southeast,2,2021-10-25,2
2,UTA,Western,1,Northwest,3,2021-10-31,5
2,UTA,Western,1,Northwest,3,2021-10-30,4
2,UTA,Western,1,Northwest,3,2021-10-26,3
2,TOR,Eastern,0,Atlantic,0,2021-10-30,4
2,TOR,Eastern,0,Atlantic,0,2021-10-29,3
2,TOR,Eastern,0,Atlantic,0,2021-10-27,2
2,TOR,Eastern,0,Atlantic,0,2021-10-25,1
2,SAS,Western,1,Southwest,5,2021-10-30,2
2,SAS,Western,1,Southwest,5,2021-10-28,1
2,SAC,Western,1,Pacific,4,2021-10-31,3
2,SAC,Western,1,Pacific,4,2021-10-29,3
2,SAC,Western,1,Pacific,4,2021-10-27,2
2,POR,Western,1,Northwest,3,2021-10-31,3
2,POR,Western,1,Northwest,3,2021-10-29,3
2,POR,Western,1,Northwest,3,2021-10-27,2
2,POR,Western,1,Northwest,3,2021-10-25,1
2,PHX,Western,1,Pacific,4,2021-10-30,2
2,PHX,Western,1,Pacific,4,2021-10-27,1
2,PHI,Eastern,0,Atlantic,0,2021-10-28,3
2,MEM,Western,1,Southwest,5,2021-10-30,3
2,SAS,Western,1,Southwest,5,2021-10-26,1
2,MEM,Western,1,Southwest,5,2021-10-27,2
2,DAL,Western,1,Southwest,5,2021-10-28,3
2,DAL,Western,1,Southwest,5,2021-10-26,2
2,CLE,Eastern,0,Central,1,2021-10-30,3
2,CLE,Eastern,0,Central,1,2021-10-29,3
2,CLE,Eastern,0,Central,1,2021-10-27,3
2,CLE,Eastern,0,Central,1,2021-10-25,2
2,CHI,Eastern,0,Central,1,2021-10-30,5
2,CHI,Eastern,0,Central,1,2021-10-28,4
2,CHI,Eastern,0,Central,1,2021-10-25,4
2,CHA,Eastern,0,Southeast,2,2021-10-31,5
2,CHA,Eastern,0,Southeast,2,2021-10-29,4
2,CHA,Eastern,0,Southeast,2,2021-10-27,4
2,CHA,Eastern,0,Southeast,2,2021-10-25,3
2,BOS,Eastern,0,Atlantic,0,2021-10-30,2
2,BOS,Eastern,0,Atlantic,0,2021-10-27,2
2,BOS,Eastern,0,Atlantic,0,2021-10-25,2
2,BKN,Eastern,0,Atlantic,0,2021-10-31,4
2,BKN,Eastern,0,Atlantic,0,2021-10-29,3
2,BKN,Eastern,0,Atlantic,0,2021-10-27,2
2,BKN,Eastern,0,Atlantic,0,2021-10-25,2
2,ATL,Eastern,0,Southeast,2,2021-10-30,3
2,ATL,Eastern,0,Southeast,2,2021-10-28,3
2,ATL,Eastern,0,Southeast,2,2021-10-27,3
2,DAL,Western,1,Southwest,5,2021-10-29,3
2,DAL,Western,1,Southwest,5,2021-10-31,4
2,ATL,Eastern,0,Southeast,2,2021-10-25,2
2,DEN,Western,1,Northwest,3,2021-10-26,2
2,DEN,Western,1,Northwest,3,2021-10-25,2
2,LAL,Western,1,Pacific,4,2021-10-31,4
2,LAL,Western,1,Pacific,4,2021-10-29,3
2,LAL,Western,1,Pacific,4,2021-10-27,2
2,LAL,Western,1,Pacific,4,2021-10-26,2
2,LAC,Western,1,Pacific,4,2021-10-29,1
2,LAC,Western,1,Pacific,4,2021-10-27,1
2,LAC,Western,1,Pacific,4,2021-10-25,1
2,IND,Eastern,0,Central,1,2021-10-30,1
2,IND,Eastern,0,Central,1,2021-10-29,1
2,IND,Eastern,0,Central,1,2021-10-27,1
2,IND,Eastern,0,Central,1,2021-10-25,1
2,MEM,Western,1,Southwest,5,2021-10-28,3
2,HOU,Western,1,Southwest,5,2021-10-28,1
2,DEN,Western,1,Northwest,3,2021-10-29,3
2,HOU,Western,1,Southwest,5,2021-10-31,1
2,DET,Eastern,0,Central,1,2021-10-25,0
2,DET,Eastern,0,Central,1,2021-10-28,0
2,DET,Eastern,0,Central,1,2021-10-30,1
2,DEN,Western,1,Northwest,3,2021-10-30,4
2,GSW,Western,1,Pacific,4,2021-10-26,4
2,GSW,Western,1,Pacific,4,2021-10-28,4
2,GSW,Western,1,Pacific,4,2021-10-30,5
2,HOU,Western,1,Southwest,5,2021-10-26,1
2,DET,Eastern,0,Central,1,2021-10-31,1
3,OKC,Western,1,Northwest,3,2021-11-01,1
3,PHI,Eastern,0,Atlantic,0,2021-11-01,5
3,ORL,Eastern,0,Southeast,2,2021-11-07,3
3,ORL,Eastern,0,Southeast,2,2021-11-05,2
3,ORL,Eastern,0,Southeast,2,2021-11-03,2
3,ORL,Eastern,0,Southeast,2,2021-11-01,2
3,OKC,Western,1,Northwest,3,2021-11-07,3
3,OKC,Western,1,Northwest,3,2021-11-04,2
3,PHI,Eastern,0,Atlantic,0,2021-11-03,6
3,NYK,Eastern,0,Atlantic,0,2021-11-07,6
3,NOP,Western,1,Southwest,5,2021-11-03,1
3,NYK,Eastern,0,Atlantic,0,2021-11-03,5
3,NYK,Eastern,0,Atlantic,0,2021-11-01,5
3,NOP,Western,1,Southwest,5,2021-11-05,1
3,PHI,Eastern,0,Atlantic,0,2021-11-04,7
3,NOP,Western,1,Southwest,5,2021-11-02,1
3,MIN,Western,1,Northwest,3,2021-11-05,3
3,MIN,Western,1,Northwest,3,2021-11-03,3
3,MIN,Western,1,Northwest,3,2021-11-01,3
3,MIL,Eastern,0,Central,1,2021-11-07,4
3,MIL,Eastern,0,Central,1,2021-11-05,4
3,MIL,Eastern,0,Central,1,2021-11-02,4
3,MIA,Eastern,0,Southeast,2,2021-11-06,7
3,NYK,Eastern,0,Atlantic,0,2021-11-05,6
3,PHI,Eastern,0,Atlantic,0,2021-11-06,8
3,POR,Western,1,Northwest,3,2021-11-05,4
3,PHX,Western,1,Pacific,4,2021-11-04,4
3,WAS,Eastern,0,Southeast,2,2021-11-07,7
3,MIA,Eastern,0,Southeast,2,2021-11-04,6
3,WAS,Eastern,0,Southeast,2,2021-11-05,6
3,WAS,Eastern,0,Southeast,2,2021-11-03,5
3,WAS,Eastern,0,Southeast,2,2021-11-01,5
3,UTA,Western,1,Northwest,3,2021-11-07,7
3,UTA,Western,1,Northwest,3,2021-11-06,7
3,UTA,Western,1,Northwest,3,2021-11-04,7
3,UTA,Western,1,Northwest,3,2021-11-02,6
3,TOR,Eastern,0,Atlantic,0,2021-11-07,6
3,TOR,Eastern,0,Atlantic,0,2021-11-05,6
3,PHX,Western,1,Pacific,4,2021-11-02,3
3,TOR,Eastern,0,Atlantic,0,2021-11-03,6
3,SAS,Western,1,Southwest,5,2021-11-07,3
3,SAS,Western,1,Southwest,5,2021-11-05,3
3,SAS,Western,1,Southwest,5,2021-11-01,2
3,SAC,Western,1,Pacific,4,2021-11-07,5
3,SAC,Western,1,Pacific,4,2021-11-05,5
3,SAC,Western,1,Pacific,4,2021-11-03,4
3,SAC,Western,1,Pacific,4,2021-11-02,3
3,POR,Western,1,Northwest,3,2021-11-06,5
3,POR,Western,1,Northwest,3,2021-11-03,3
3,POR,Western,1,Northwest,3,2021-11-01,3
3,PHX,Western,1,Pacific,4,2021-11-06,5
3,TOR,Eastern,0,Atlantic,0,2021-11-01,5
3,SAS,Western,1,Southwest,5,2021-11-03,2
3,MIA,Eastern,0,Southeast,2,2021-11-02,6
3,MEM,Western,1,Southwest,5,2021-11-03,5
3,DAL,Western,1,Southwest,5,2021-11-02,4
3,CLE,Eastern,0,Central,1,2021-11-07,7
3,CLE,Eastern,0,Central,1,2021-11-05,6
3,CLE,Eastern,0,Central,1,2021-11-03,5
3,CLE,Eastern,0,Central,1,2021-11-01,4
3,CHI,Eastern,0,Central,1,2021-11-06,6
3,CHI,Eastern,0,Central,1,2021-11-03,6
3,CHI,Eastern,0,Central,1,2021-11-01,6
3,CHA,Eastern,0,Southeast,2,2021-11-07,5
3,CHA,Eastern,0,Southeast,2,2021-11-05,5
3,CHA,Eastern,0,Southeast,2,2021-11-01,5
3,BOS,Eastern,0,Atlantic,0,2021-11-06,4
3,BOS,Eastern,0,Atlantic,0,2021-11-04,4
3,BOS,Eastern,0,Atlantic,0,2021-11-03,3
3,BOS,Eastern,0,Atlantic,0,2021-11-01,2
3,BKN,Eastern,0,Atlantic,0,2021-11-07,7
3,BKN,Eastern,0,Atlantic,0,2021-11-05,6
3,BKN,Eastern,0,Atlantic,0,2021-11-03,5
3,ATL,Eastern,0,Southeast,2,2021-11-06,4
3,ATL,Eastern,0,Southeast,2,2021-11-04,4
3,ATL,Eastern,0,Southeast,2,2021-11-03,4
3,ATL,Eastern,0,Southeast,2,2021-11-01,4
3,MEM,Western,1,Southwest,5,2021-11-05,5
3,DAL,Western,1,Southwest,5,2021-11-03,5
3,DAL,Western,1,Southwest,5,2021-11-06,6
3,CHA,Eastern,0,Southeast,2,2021-11-03,5
3,DEN,Western,1,Northwest,3,2021-11-03,4
3,DEN,Western,1,Northwest,3,2021-11-01,4
3,LAL,Western,1,Pacific,4,2021-11-06,5
3,LAL,Western,1,Pacific,4,2021-11-04,5
3,LAL,Western,1,Pacific,4,2021-11-02,5
3,LAC,Western,1,Pacific,4,2021-11-07,5
3,LAC,Western,1,Pacific,4,2021-11-05,4
3,LAC,Western,1,Pacific,4,2021-11-03,3
3,LAC,Western,1,Pacific,4,2021-11-01,2
3,IND,Eastern,0,Central,1,2021-11-07,4
3,IND,Eastern,0,Central,1,2021-11-05,3
3,IND,Eastern,0,Central,1,2021-11-03,3
3,IND,Eastern,0,Central,1,2021-11-01,2
3,MEM,Western,1,Southwest,5,2021-11-01,4
3,HOU,Western,1,Southwest,5,2021-11-06,1
3,HOU,Western,1,Southwest,5,2021-11-04,1
3,HOU,Western,1,Southwest,5,2021-11-02,1
3,GSW,Western,1,Pacific,4,2021-11-07,8
3,GSW,Western,1,Pacific,4,2021-11-05,7
3,GSW,Western,1,Pacific,4,2021-11-03,6
3,DET,Eastern,0,Central,1,2021-11-05,1
3,DET,Eastern,0,Central,1,2021-11-04,1
3,DET,Eastern,0,Central,1,2021-11-02,1
3,DEN,Western,1,Northwest,3,2021-11-06,5
3,HOU,Western,1,Southwest,5,2021-11-07,1
4,ORL,Eastern,0,Southeast,2,2021-11-13,3
4,NOP,Western,1,Southwest,5,2021-11-12,1
4,NOP,Western,1,Southwest,5,2021-11-13,2
4,NYK,Eastern,0,Atlantic,0,2021-11-08,7
4,NYK,Eastern,0,Atlantic,0,2021-11-10,7
4,ORL,Eastern,0,Southeast,2,2021-11-10,3
4,OKC,Western,1,Northwest,3,2021-11-10,4
4,OKC,Western,1,Northwest,3,2021-11-12,5
4,OKC,Western,1,Northwest,3,2021-11-14,5
4,NOP,Western,1,Southwest,5,2021-11-10,1
4,NYK,Eastern,0,Atlantic,0,2021-11-12,7
4,NOP,Western,1,Southwest,5,2021-11-08,1
4,MIL,Eastern,0,Central,1,2021-11-12,6
4,MIN,Western,1,Northwest,3,2021-11-12,4
4,MIN,Western,1,Northwest,3,2021-11-10,3
4,MIN,Western,1,Northwest,3,2021-11-08,3
4,MIL,Eastern,0,Central,1,2021-11-14,6
4,MIL,Eastern,0,Central,1,2021-11-10,6
4,MIL,Eastern,0,Central,1,2021-11-09,5
4,MIA,Eastern,0,Southeast,2,2021-11-13,8
4,MIA,Eastern,0,Southeast,2,2021-11-11,7
4,MIA,Eastern,0,Southeast,2,2021-11-10,7
4,MIA,Eastern,0,Southeast,2,2021-11-08,7
4,MIN,Western,1,Northwest,3,2021-11-13,4
4,PHI,Eastern,0,Atlantic,0,2021-11-08,8
4,MEM,Western,1,Southwest,5,2021-11-13,6
4,PHI,Eastern,0,Atlantic,0,2021-11-11,8
4,WAS,Eastern,0,Southeast,2,2021-11-13,9
4,WAS,Eastern,0,Southeast,2,2021-11-10,8
4,UTA,Western,1,Northwest,3,2021-11-13,8
4,UTA,Western,1,Northwest,3,2021-11-11,8
4,UTA,Western,1,Northwest,3,2021-11-09,8
4,TOR,Eastern,0,Atlantic,0,2021-11-13,7
4,TOR,Eastern,0,Atlantic,0,2021-11-11,7
4,TOR,Eastern,0,Atlantic,0,2021-11-10,6
4,SAS,Western,1,Southwest,5,2021-11-14,4
4,SAS,Western,1,Southwest,5,2021-11-12,4
4,SAS,Western,1,Southwest,5,2021-11-10,4
4,SAC,Western,1,Pacific,4,2021-11-12,5
4,SAC,Western,1,Pacific,4,2021-11-10,5
4,SAC,Western,1,Pacific,4,2021-11-08,5
4,POR,Western,1,Northwest,3,2021-11-14,6
4,POR,Western,1,Northwest,3,2021-11-12,6
4,POR,Western,1,Northwest,3,2021-11-10,5
4,POR,Western,1,Northwest,3,2021-11-09,5
4,PHX,Western,1,Pacific,4,2021-11-14,9
4,PHX,Western,1,Pacific,4,2021-11-12,8
4,PHX,Western,1,Pacific,4,2021-11-10,7
4,PHX,Western,1,Pacific,4,2021-11-08,6
4,PHI,Eastern,0,Atlantic,0,2021-11-13,8
4,PHI,Eastern,0,Atlantic,0,2021-11-09,8
4,MEM,Western,1,Southwest,5,2021-11-12,6
4,GSW,Western,1,Pacific,4,2021-11-14,11
4,MEM,Western,1,Southwest,5,2021-11-08,6
4,DAL,Western,1,Southwest,5,2021-11-08,7
4,CLE,Eastern,0,Central,1,2021-11-13,9
4,CLE,Eastern,0,Central,1,2021-11-12,8
4,CLE,Eastern,0,Central,1,2021-11-10,7
4,CHI,Eastern,0,Central,1,2021-11-14,9
4,CHI,Eastern,0,Central,1,2021-11-12,8
4,CHI,Eastern,0,Central,1,2021-11-10,8
4,CHI,Eastern,0,Central,1,2021-11-08,7
4,CHA,Eastern,0,Southeast,2,2021-11-14,8
4,CHA,Eastern,0,Southeast,2,2021-11-10,6
4,CHA,Eastern,0,Southeast,2,2021-11-08,5
4,BOS,Eastern,0,Atlantic,0,2021-11-13,6
4,BOS,Eastern,0,Atlantic,0,2021-11-12,6
4,BOS,Eastern,0,Atlantic,0,2021-11-10,5
4,BKN,Eastern,0,Atlantic,0,2021-11-14,10
4,BKN,Eastern,0,Atlantic,0,2021-11-12,9
4,BKN,Eastern,0,Atlantic,0,2021-11-10,8
4,BKN,Eastern,0,Atlantic,0,2021-11-08,7
4,ATL,Eastern,0,Southeast,2,2021-11-14,5
4,ATL,Eastern,0,Southeast,2,2021-11-12,4
4,ATL,Eastern,0,Southeast,2,2021-11-09,4
4,ATL,Eastern,0,Southeast,2,2021-11-08,4
4,MEM,Western,1,Southwest,5,2021-11-10,6
4,DAL,Western,1,Southwest,5,2021-11-10,7
4,DAL,Western,1,Southwest,5,2021-11-12,8
4,CHA,Eastern,0,Southeast,2,2021-11-12,7
4,DEN,Western,1,Northwest,3,2021-11-10,7
4,LAL,Western,1,Pacific,4,2021-11-14,8
4,DEN,Western,1,Northwest,3,2021-11-08,6
4,LAL,Western,1,Pacific,4,2021-11-12,7
4,LAL,Western,1,Pacific,4,2021-11-10,7
4,LAL,Western,1,Pacific,4,2021-11-08,6
4,LAC,Western,1,Pacific,4,2021-11-14,8
4,LAC,Western,1,Pacific,4,2021-11-13,8
4,LAC,Western,1,Pacific,4,2021-11-11,7
4,IND,Eastern,0,Central,1,2021-11-13,6
4,IND,Eastern,0,Central,1,2021-11-11,5
4,IND,Eastern,0,Central,1,2021-11-10,4
4,HOU,Western,1,Southwest,5,2021-11-14,1
4,LAC,Western,1,Pacific,4,2021-11-09,6
4,HOU,Western,1,Southwest,5,2021-11-10,1
4,DEN,Western,1,Northwest,3,2021-11-12,8
4,HOU,Western,1,Southwest,5,2021-11-12,1
4,DET,Eastern,0,Central,1,2021-11-10,2
4,DET,Eastern,0,Central,1,2021-11-12,2
4,DET,Eastern,0,Central,1,2021-11-13,3
4,DEN,Western,1,Northwest,3,2021-11-14,9
4,GSW,Western,1,Pacific,4,2021-11-10,10
4,GSW,Western,1,Pacific,4,2021-11-12,11
4,GSW,Western,1,Pacific,4,2021-11-08,9
5,NYK,Eastern,0,Atlantic,0,2021-11-15,8
5,ORL,Eastern,0,Southeast,2,2021-11-17,4
5,OKC,Western,1,Northwest,3,2021-11-20,6
5,ORL,Eastern,0,Southeast,2,2021-11-15,3
5,OKC,Western,1,Northwest,3,2021-11-19,6
5,OKC,Western,1,Northwest,3,2021-11-17,6
5,OKC,Western,1,Northwest,3,2021-11-15,5
5,NYK,Eastern,0,Atlantic,0,2021-11-21,9
5,NYK,Eastern,0,Atlantic,0,2021-11-20,9
5,NYK,Eastern,0,Atlantic,0,2021-11-17,8
5,NOP,Western,1,Southwest,5,2021-11-20,3
5,MIA,Eastern,0,Southeast,2,2021-11-20,11
5,NOP,Western,1,Southwest,5,2021-11-17,2
5,NOP,Western,1,Southwest,5,2021-11-15,2
5,MIN,Western,1,Northwest,3,2021-11-20,7
5,MIN,Western,1,Northwest,3,2021-11-18,6
5,MIN,Western,1,Northwest,3,2021-11-17,5
5,MIN,Western,1,Northwest,3,2021-11-15,4
5,MIL,Eastern,0,Central,1,2021-11-20,9
5,MIL,Eastern,0,Central,1,2021-11-19,8
5,MIL,Eastern,0,Central,1,2021-11-17,7
5,ORL,Eastern,0,Southeast,2,2021-11-19,4
5,MIA,Eastern,0,Southeast,2,2021-11-18,11
5,NOP,Western,1,Southwest,5,2021-11-19,3
5,ORL,Eastern,0,Southeast,2,2021-11-20,4
5,WAS,Eastern,0,Southeast,2,2021-11-18,10
5,PHI,Eastern,0,Atlantic,0,2021-11-18,9
5,WAS,Eastern,0,Southeast,2,2021-11-20,11
5,MIA,Eastern,0,Southeast,2,2021-11-17,10
5,WAS,Eastern,0,Southeast,2,2021-11-17,10
5,UTA,Western,1,Northwest,3,2021-11-20,11
5,UTA,Western,1,Northwest,3,2021-11-18,10
5,UTA,Western,1,Northwest,3,2021-11-16,9
5,TOR,Eastern,0,Atlantic,0,2021-11-21,8
5,TOR,Eastern,0,Atlantic,0,2021-11-19,8
5,TOR,Eastern,0,Atlantic,0,2021-11-18,7
5,TOR,Eastern,0,Atlantic,0,2021-11-15,7
5,SAS,Western,1,Southwest,5,2021-11-18,4
5,PHI,Eastern,0,Atlantic,0,2021-11-16,8
5,SAS,Western,1,Southwest,5,2021-11-16,4
5,SAC,Western,1,Pacific,4,2021-11-19,6
5,SAC,Western,1,Pacific,4,2021-11-17,6
5,SAC,Western,1,Pacific,4,2021-11-15,6
5,POR,Western,1,Northwest,3,2021-11-20,9
5,POR,Western,1,Northwest,3,2021-11-17,8
5,POR,Western,1,Northwest,3,2021-11-15,7
5,PHX,Western,1,Pacific,4,2021-11-21,13
5,PHX,Western,1,Pacific,4,2021-11-19,12
5,PHX,Western,1,Pacific,4,2021-11-17,11
5,PHX,Western,1,Pacific,4,2021-11-15,10
5,PHI,Eastern,0,Atlantic,0,2021-11-20,9
5,SAC,Western,1,Pacific,4,2021-11-20,6
5,MIA,Eastern,0,Southeast,2,2021-11-15,9
5,WAS,Eastern,0,Southeast,2,2021-11-15,10
5,MEM,Western,1,Southwest,5,2021-11-18,8
5,DAL,Western,1,Southwest,5,2021-11-21,9
5,DAL,Western,1,Southwest,5,2021-11-19,9
5,DAL,Western,1,Southwest,5,2021-11-17,9
5,DAL,Western,1,Southwest,5,2021-11-15,9
5,CLE,Eastern,0,Central,1,2021-11-18,9
5,CLE,Eastern,0,Central,1,2021-11-17,9
5,CLE,Eastern,0,Central,1,2021-11-15,9
5,CHI,Eastern,0,Central,1,2021-11-21,12
5,CHI,Eastern,0,Central,1,2021-11-19,11
5,CHI,Eastern,0,Central,1,2021-11-17,10
5,CHI,Eastern,0,Central,1,2021-11-15,10
5,DEN,Western,1,Northwest,3,2021-11-15,9
5,CHA,Eastern,0,Southeast,2,2021-11-20,10
5,CHA,Eastern,0,Southeast,2,2021-11-17,9
5,BOS,Eastern,0,Atlantic,0,2021-11-20,9
5,BOS,Eastern,0,Atlantic,0,2021-11-19,8
5,BOS,Eastern,0,Atlantic,0,2021-11-17,7
5,BOS,Eastern,0,Atlantic,0,2021-11-15,7
5,BKN,Eastern,0,Atlantic,0,2021-11-19,12
5,BKN,Eastern,0,Atlantic,0,2021-11-17,11
5,BKN,Eastern,0,Atlantic,0,2021-11-16,10
5,ATL,Eastern,0,Southeast,2,2021-11-20,8
5,ATL,Eastern,0,Southeast,2,2021-11-17,7
5,MEM,Western,1,Southwest,5,2021-11-20,8
5,CHA,Eastern,0,Southeast,2,2021-11-19,10
5,DEN,Western,1,Northwest,3,2021-11-18,9
5,ATL,Eastern,0,Southeast,2,2021-11-15,6
5,DEN,Western,1,Northwest,3,2021-11-21,9
5,MEM,Western,1,Southwest,5,2021-11-15,7
5,LAL,Western,1,Pacific,4,2021-11-21,9
5,LAL,Western,1,Pacific,4,2021-11-19,8
5,LAL,Western,1,Pacific,4,2021-11-17,8
5,LAL,Western,1,Pacific,4,2021-11-15,8
5,LAC,Western,1,Pacific,4,2021-11-21,10
5,LAC,Western,1,Pacific,4,2021-11-19,9
5,DEN,Western,1,Northwest,3,2021-11-19,9
5,LAC,Western,1,Pacific,4,2021-11-16,9
5,IND,Eastern,0,Central,1,2021-11-20,7
5,IND,Eastern,0,Central,1,2021-11-19,6
5,IND,Eastern,0,Central,1,2021-11-17,6
5,LAC,Western,1,Pacific,4,2021-11-18,9
5,HOU,Western,1,Southwest,5,2021-11-20,1
5,HOU,Western,1,Southwest,5,2021-11-17,1
5,HOU,Western,1,Southwest,5,2021-11-15,1
5,GSW,Western,1,Pacific,4,2021-11-21,15
5,GSW,Western,1,Pacific,4,2021-11-19,14
5,GSW,Western,1,Pacific,4,2021-11-18,13
5,GSW,Western,1,Pacific,4,2021-11-16,12
5,DET,Eastern,0,Central,1,2021-11-21,4
5,DET,Eastern,0,Central,1,2021-11-19,4
5,DET,Eastern,0,Central,1,2021-11-17,4
5,IND,Eastern,0,Central,1,2021-11-15,6
